zip_2,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,revol_bal,revol_util,mort_acc,credit_history,credit_line_ratio,balance_annual_income,fico_avg_score,installment_amnt_ratio
80,0.4413603907301981,4.608186737713344,1.3035777907623725,6.48756340274961,3.6637482243709902,0.5959066912655362,0.5031745473575927,0.8343648590511445,2.1605941962453192,8.09031346685273,21813.789918548006,24.24657479089075,2.198971392571417,2519.903793968537,0.17358277958163543,0.10882499270253046,30.925380587495873,0.004325387461179864
81,0.4325815731363739,4.552269414862312,1.2947702702520354,6.399176999199373,3.5857762810504163,0.6159989970924629,0.49150227064552826,0.8479744381465937,2.1705060687814717,8.399868647011253,15494.485869530514,24.339685756277554,2.1962617721096573,2542.372715913195,0.17224422250335555,0.11324960224974381,30.970270833956338,0.004259067996081752
82,0.4514948756276105,4.6997140090279,1.3221887313292475,6.610431618593618,3.523130122873264,0.5697664714414682,0.4562678335484037,0.8327577400956823,2.1357123843014714,8.274117515063677,13123.106586418835,24.0816833499576,2.123972068424451,2326.19025787348,0.16171020592029287,0.11075928439011033,30.575874853421805,0.004243382602850406
83,0.4231245684040881,4.887817164278813,1.2362442112287704,6.124482117364572,3.593243725315248,0.6151214505653702,0.49474893703449707,0.8129115303945378,2.0285013183790594,8.526633626738226,14951.843580459317,23.815683331398834,2.0005078071570286,2571.3558868309465,0.16988664434558626,0.11555357622689345,27.50315497411773,0.004194084402343591
84,0.45296205797628275,4.620267118541119,1.3157172875772547,6.51999231870516,3.6041585606106077,0.5686644247139354,0.5163396778530698,0.8311496603247085,2.1552054646731174,8.112443225375877,20018.116016245178,24.069298644329365,2.455326627676133,2512.2094154439906,0.16830948312415236,0.10968296760776863,30.16922765185504,0.004455584779828171
85,0.4303104251178869,4.575656871343002,1.2903365868971315,6.410506785234753,3.60116748494732,0.6157048561292011,0.511363203086124,0.8365320805231055,2.246365781124626,8.135766862592803,22122.013470747104,24.095317788090302,2.243584464202493,2578.7773005369795,0.17327062183174305,0.10934934511235246,30.077471058398697,0.00423584791292988
86,0.4062682809377326,4.4491518417001465,1.2563329462002892,6.226852080873047,3.5972164862543776,0.669823924406583,0.5023916220435528,0.8564278337654744,2.1974648161787034,8.442026517052902,14280.195668826318,23.79502346503502,2.007212108174801,2637.3638964256293,0.18047878363988992,0.11244144544620177,31.526946471242372,0.003994301524050711
87,0.43081096985156453,4.622251856806358,1.3135829204306528,6.524205107188199,3.6054372533184105,0.6370026315342315,0.49142668154567554,0.8273172311758711,2.214249451342879,8.461452296958145,20088.02652842015,23.875815359829634,2.220405967790497,2567.9053786570166,0.1678025786612096,0.11145193481093574,31.198171570265895,0.004235143843263702
88,0.4399753290952487,4.615535189289385,1.306543749905982,6.525522106729301,3.5440315183571207,0.6400997008278648,0.5111953576598657,0.8390945231982235,2.136687592456547,8.74082134461642,12915.4904016689,23.919139067644938,1.836924197431733,2616.8094654085653,0.17945818787927714,0.11049161102670968,30.088374316728707,0.004262419908678869
89,0.41529139860678715,4.504452084329464,1.281114447382366,6.345215889990972,3.563145808570375,0.6108588803090863,0.49626911686134473,0.8275541143003339,2.3235424654339405,8.279384669704166,17353.22440775483,23.83517423759194,1.9756580266672636,2589.182832184422,0.17973639881731696,0.10979381231614563,28.97482178747369,0.004135482061336686
90,0.3985473466962867,4.5214870765547825,1.2847331976486756,6.361606594518585,3.61751957843598,0.5876908786255479,0.5384774204031368,0.8253392560306028,2.5173339409783972,8.248567998882697,25305.845418248122,24.3421519455476,1.7862448148501637,2592.7901775510572,0.18196726659674312,0.10885826110610605,30.2297736323017,0.003977891612728009
91,0.41532463458629787,4.5357965420939355,1.2888556315353206,6.390768862874855,3.562230912384769,0.6330536174759006,0.534743843442727,0.8098779131027097,2.463976243001242,8.259311247665181,23353.138097119023,24.706633432976314,1.9787439116249061,2695.2449226388558,0.1810879301617125,0.10855611295682241,30.185028374852653,0.00410861245246359
92,0.42407022713810794,4.550196127903616,1.2931089016964012,6.416883020870184,3.5701247036350687,0.6200982997379297,0.5327238980879155,0.8299863449772676,2.4145371876702226,8.153138015052164,25344.78265901566,24.07023613802175,2.065233505588999,2679.964988281642,0.17769727590802084,0.10675625694697907,30.05126087758947,0.004203332332393876
93,0.4282062709177292,4.566141742914193,1.3016460867831787,6.442411341765895,3.505820020255643,0.6166276023416831,0.506931232906434,0.8266878388264219,2.342103396492686,8.17941652438831,19955.13286170691,23.534392686825594,2.0657577598079158,2680.8800959275695,0.1756153628943396,0.1080289042301401,29.758191687559325,0.004233842179823827
94,0.39550101483188377,4.563981694561278,1.291246896293737,6.435604987793243,3.6774507818728166,0.599902093804856,0.5447832869253751,0.8203258290231663,2.5359837218713928,8.049085781813965,32144.23665145776,25.224274652120002,1.8659305048511892,2725.759011868836,0.18290057582982883,0.1053350624955093,31.846389639133886,0.003929968539214106
95,0.421274807777292,4.554292679390718,1.2973022394449447,6.428144318330913,3.606235563446869,0.6238776415610845,0.5286518549501802,0.8224019816752927,2.3592170109151507,8.104356055436218,22747.80323561416,24.20391915882429,2.0099385175673246,2684.7843610727623,0.1785368687761982,0.10777775953581918,30.18537610085408,0.004155856794648545
96,0.4296227761640161,4.704735864167747,1.33779031152586,6.609677357512959,3.528475356488474,0.6613148436633179,0.4957054018205826,0.8197751729464181,2.560940879486413,8.653339460085434,21600.76535835413,24.91546672156303,1.8788782245637454,2723.8837977709322,0.17831154475626437,0.11455951358832324,29.447256564951903,0.004179581882357977
97,0.42528551436713263,4.502751749969515,1.2729312694031478,6.346322649970188,3.628710942850443,0.6065996081872701,0.49783874056625615,0.8455951296707304,2.1269711655406804,8.11207109110507,19310.66836308128,24.095757935629575,2.14599496620015,2496.537279083288,0.17530108516329515,0.10978066817734444,30.314864620651367,0.004223148032974644
98,0.4305088733865432,4.572712416673738,1.3073785265525115,6.475945761086782,3.6259973251195383,0.5960162918093291,0.4993524565812146,0.8233503038251728,2.2701393689537626,8.145961421108447,21060.49476925481,24.293570863186147,2.236170085151907,2609.0032578645987,0.17733812186947556,0.10913507490170929,29.763193392154097,0.004181471416223181
99,0.43076881545989487,4.604392180121504,1.3070437578715164,6.5012276848610755,3.537795720809572,0.6179435481000133,0.485314751984795,0.8263377914507813,2.229740200323635,8.30244336161096,15203.06660948362,24.032853791557,2.0016330727735365,2484.594509913094,0.17011399739063027,0.11270329884265085,28.893283488003373,0.0041518204809839546
